query_id,rank,target_id
afhq_dog_002853,1,afhq_cat_015964
afhq_dog_002853,2,afhq_cat_011992
afhq_dog_002853,3,afhq_cat_012996
afhq_dog_002853,4,afhq_cat_013006
afhq_dog_002853,5,afhq_cat_013214
afhq_dog_002853,6,afhq_cat_012307
afhq_dog_002853,7,afhq_cat_011501
afhq_dog_002853,8,afhq_cat_012149
afhq_dog_002853,9,afhq_cat_013866
afhq_dog_002853,10,afhq_cat_011549
afhq_dog_002853,11,afhq_cat_013286
afhq_dog_002853,12,afhq_cat_011413
afhq_dog_002853,13,afhq_cat_015702
afhq_dog_002853,14,afhq_cat_011798
afhq_dog_002853,15,afhq_cat_014078
afhq_dog_002849,1,afhq_cat_010151
afhq_dog_002849,2,afhq_cat_012985
afhq_dog_002849,3,afhq_cat_013301
afhq_dog_002849,4,afhq_cat_011364
afhq_dog_002849,5,afhq_cat_013151
afhq_dog_002849,6,afhq_cat_013450
afhq_dog_002849,7,afhq_cat_014094
afhq_dog_002849,8,afhq_cat_011460
afhq_dog_002849,9,afhq_cat_011597
afhq_dog_002849,10,afhq_cat_013286
afhq_dog_002849,11,afhq_cat_015886
afhq_dog_002849,12,afhq_cat_011834
afhq_dog_002849,13,afhq_cat_009618
afhq_dog_002849,14,afhq_cat_014213
afhq_dog_002849,15,afhq_cat_013168
afhq_dog_000007,1,afhq_cat_010623
afhq_dog_000007,2,afhq_cat_013214
afhq_dog_000007,3,afhq_cat_014514
afhq_dog_000007,4,afhq_cat_013829
afhq_dog_000007,5,afhq_cat_015982
afhq_dog_000007,6,afhq_cat_009683
afhq_dog_000007,7,afhq_cat_009623
afhq_dog_000007,8,afhq_cat_014124
afhq_dog_000007,9,afhq_cat_009544
afhq_dog_000007,10,afhq_cat_015827
afhq_dog_000007,11,afhq_cat_010376
afhq_dog_000007,12,afhq_cat_009880
afhq_dog_000007,13,afhq_cat_013614
afhq_dog_000007,14,afhq_cat_013955
afhq_dog_000007,15,afhq_cat_016052
afhq_dog_003399,1,afhq_cat_014126
afhq_dog_003399,2,afhq_cat_014548
afhq_dog_003399,3,afhq_cat_015801
afhq_dog_003399,4,afhq_cat_011460
afhq_dog_003399,5,afhq_cat_013770
afhq_dog_003399,6,afhq_cat_010958
afhq_dog_003399,7,afhq_cat_013450
afhq_dog_003399,8,afhq_cat_013451
afhq_dog_003399,9,afhq_cat_014169
afhq_dog_003399,10,afhq_cat_011260
afhq_dog_003399,11,afhq_cat_010376
afhq_dog_003399,12,afhq_cat_013813
afhq_dog_003399,13,afhq_cat_010848
afhq_dog_003399,14,afhq_cat_010820
afhq_dog_003399,15,afhq_cat_014440
afhq_dog_002230,1,afhq_cat_015964
afhq_dog_002230,2,afhq_cat_012996
afhq_dog_002230,3,afhq_cat_013006
afhq_dog_002230,4,afhq_cat_012307
afhq_dog_002230,5,afhq_cat_013286
afhq_dog_002230,6,afhq_cat_011903
afhq_dog_002230,7,afhq_cat_011573
afhq_dog_002230,8,afhq_cat_015886
afhq_dog_002230,9,afhq_cat_013174
afhq_dog_002230,10,afhq_cat_010323
afhq_dog_002230,11,afhq_cat_010324
afhq_dog_002230,12,afhq_cat_015851
afhq_dog_002230,13,afhq_cat_009942
afhq_dog_002230,14,afhq_cat_016052
afhq_dog_002230,15,afhq_cat_010044
afhq_dog_000948,1,afhq_cat_013829
afhq_dog_000948,2,afhq_cat_009942
afhq_dog_000948,3,afhq_cat_013770
afhq_dog_000948,4,afhq_cat_009706
afhq_dog_000948,5,afhq_cat_016052
afhq_dog_000948,6,afhq_cat_013614
afhq_dog_000948,7,afhq_cat_013967
afhq_dog_000948,8,afhq_cat_013235
afhq_dog_000948,9,afhq_cat_010631
afhq_dog_000948,10,afhq_cat_012329
afhq_dog_000948,11,afhq_cat_015702
afhq_dog_000948,12,afhq_cat_014078
afhq_dog_000948,13,afhq_cat_013450
afhq_dog_000948,14,afhq_cat_015964
afhq_dog_000948,15,afhq_cat_014500
afhq_dog_001308,1,afhq_cat_013301
afhq_dog_001308,2,afhq_cat_011364
afhq_dog_001308,3,afhq_cat_013450
afhq_dog_001308,4,afhq_cat_014094
afhq_dog_001308,5,afhq_cat_010151
afhq_dog_001308,6,afhq_cat_009544
afhq_dog_001308,7,afhq_cat_013176
afhq_dog_001308,8,afhq_cat_012149
afhq_dog_001308,9,afhq_cat_012044
afhq_dog_001308,10,afhq_cat_010652
afhq_dog_001308,11,afhq_cat_011356
afhq_dog_001308,12,afhq_cat_014500
afhq_dog_001308,13,afhq_cat_010805
afhq_dog_001308,14,afhq_cat_012598
afhq_dog_001308,15,afhq_cat_012150
afhq_dog_003795,1,afhq_cat_010067
afhq_dog_003795,2,afhq_cat_013101
afhq_dog_003795,3,afhq_cat_011640
afhq_dog_003795,4,afhq_cat_012044
afhq_dog_003795,5,afhq_cat_012989
afhq_dog_003795,6,afhq_cat_015975
afhq_dog_003795,7,afhq_cat_013967
afhq_dog_003795,8,afhq_cat_011639
afhq_dog_003795,9,afhq_cat_010820
afhq_dog_003795,10,afhq_cat_013866
afhq_dog_003795,11,afhq_cat_012574
afhq_dog_003795,12,afhq_cat_012598
afhq_dog_003795,13,afhq_cat_013168
afhq_dog_003795,14,afhq_cat_009957
afhq_dog_003795,15,afhq_cat_013301
afhq_dog_000832,1,afhq_cat_010323
afhq_dog_000832,2,afhq_cat_013235
afhq_dog_000832,3,afhq_cat_014110
afhq_dog_000832,4,afhq_cat_013967
afhq_dog_000832,5,afhq_cat_013328
afhq_dog_000832,6,afhq_cat_009931
afhq_dog_000832,7,afhq_cat_010106
afhq_dog_000832,8,afhq_cat_010550
afhq_dog_000832,9,afhq_cat_009706
afhq_dog_000832,10,afhq_cat_015982
afhq_dog_000832,11,afhq_cat_013122
afhq_dog_000832,12,afhq_cat_013829
afhq_dog_000832,13,afhq_cat_015773
afhq_dog_000832,14,afhq_cat_010041
afhq_dog_000832,15,afhq_cat_010011
afhq_dog_002017,1,afhq_cat_015788
afhq_dog_002017,2,afhq_cat_009706
afhq_dog_002017,3,afhq_cat_014126
afhq_dog_002017,4,afhq_cat_010420
afhq_dog_002017,5,afhq_cat_009931
afhq_dog_002017,6,afhq_cat_013442
afhq_dog_002017,7,afhq_cat_015982
afhq_dog_002017,8,afhq_cat_013770
afhq_dog_002017,9,afhq_cat_011967
afhq_dog_002017,10,afhq_cat_010376
afhq_dog_002017,11,afhq_cat_013214
afhq_dog_002017,12,afhq_cat_013813
afhq_dog_002017,13,afhq_cat_014383
afhq_dog_002017,14,afhq_cat_014211
afhq_dog_002017,15,afhq_cat_012329
afhq_dog_002304,1,afhq_cat_010416
afhq_dog_002304,2,afhq_cat_009575
afhq_dog_002304,3,afhq_cat_015827
afhq_dog_002304,4,afhq_cat_010323
afhq_dog_002304,5,afhq_cat_010208
afhq_dog_002304,6,afhq_cat_009710
afhq_dog_002304,7,afhq_cat_010044
afhq_dog_002304,8,afhq_cat_014126
afhq_dog_002304,9,afhq_cat_014548
afhq_dog_002304,10,afhq_cat_016000
afhq_dog_002304,11,afhq_cat_012724
afhq_dog_002304,12,afhq_cat_011067
afhq_dog_002304,13,afhq_cat_013805
afhq_dog_002304,14,afhq_cat_011260
afhq_dog_002304,15,afhq_cat_015801
afhq_dog_000688,1,afhq_cat_014365
afhq_dog_000688,2,afhq_cat_012682
afhq_dog_000688,3,afhq_cat_013261
afhq_dog_000688,4,afhq_cat_015964
afhq_dog_000688,5,afhq_cat_012720
afhq_dog_000688,6,afhq_cat_012996
afhq_dog_000688,7,afhq_cat_012279
afhq_dog_000688,8,afhq_cat_013697
afhq_dog_000688,9,afhq_cat_012091
afhq_dog_000688,10,afhq_cat_011174
afhq_dog_000688,11,afhq_cat_009710
afhq_dog_000688,12,afhq_cat_010107
afhq_dog_000688,13,afhq_cat_010897
afhq_dog_000688,14,afhq_cat_009884
afhq_dog_000688,15,afhq_cat_014479
afhq_dog_014960,1,afhq_cat_012682
afhq_dog_014960,2,afhq_cat_010958
afhq_dog_014960,3,afhq_cat_012643
afhq_dog_014960,4,afhq_cat_010606
afhq_dog_014960,5,afhq_cat_010805
afhq_dog_014960,6,afhq_cat_009942
afhq_dog_014960,7,afhq_cat_011460
afhq_dog_014960,8,afhq_cat_010324
afhq_dog_014960,9,afhq_cat_013286
afhq_dog_014960,10,afhq_cat_013176
afhq_dog_014960,11,afhq_cat_015975
afhq_dog_014960,12,afhq_cat_013450
afhq_dog_014960,13,afhq_cat_015964
afhq_dog_014960,14,afhq_cat_011903
afhq_dog_014960,15,afhq_cat_012091
afhq_dog_004203,1,afhq_cat_012494
afhq_dog_004203,2,afhq_cat_009629
afhq_dog_004203,3,afhq_cat_010390
afhq_dog_004203,4,afhq_cat_011573
afhq_dog_004203,5,afhq_cat_010238
afhq_dog_004203,6,afhq_cat_014440
afhq_dog_004203,7,afhq_cat_010550
afhq_dog_004203,8,afhq_cat_014213
afhq_dog_004203,9,afhq_cat_014126
afhq_dog_004203,10,afhq_cat_016015
afhq_dog_004203,11,afhq_cat_011196
afhq_dog_004203,12,afhq_cat_013305
afhq_dog_004203,13,afhq_cat_011218
afhq_dog_004203,14,afhq_cat_014024
afhq_dog_004203,15,afhq_cat_011967
afhq_dog_002670,1,afhq_cat_012941
afhq_dog_002670,2,afhq_cat_010416
afhq_dog_002670,3,afhq_cat_014211
afhq_dog_002670,4,afhq_cat_009575
afhq_dog_002670,5,afhq_cat_012724
afhq_dog_002670,6,afhq_cat_011260
afhq_dog_002670,7,afhq_cat_009884
afhq_dog_002670,8,afhq_cat_013450
afhq_dog_002670,9,afhq_cat_015827
afhq_dog_002670,10,afhq_cat_012990
afhq_dog_002670,11,afhq_cat_012892
afhq_dog_002670,12,afhq_cat_010550
afhq_dog_002670,13,afhq_cat_011621
afhq_dog_002670,14,afhq_cat_014126
afhq_dog_002670,15,afhq_cat_015788
afhq_dog_000972,1,afhq_cat_011563
afhq_dog_000972,2,afhq_cat_012639
afhq_dog_000972,3,afhq_cat_010112
afhq_dog_000972,4,afhq_cat_013328
afhq_dog_000972,5,afhq_cat_013714
afhq_dog_000972,6,afhq_cat_010017
afhq_dog_000972,7,afhq_cat_013214
afhq_dog_000972,8,afhq_cat_015825
afhq_dog_000972,9,afhq_cat_010623
afhq_dog_000972,10,afhq_cat_010136
afhq_dog_000972,11,afhq_cat_013967
afhq_dog_000972,12,afhq_cat_013793
afhq_dog_000972,13,afhq_cat_013955
afhq_dog_000972,14,afhq_cat_011265
afhq_dog_000972,15,afhq_cat_012990
afhq_dog_001495,1,afhq_cat_009682
afhq_dog_001495,2,afhq_cat_012091
afhq_dog_001495,3,afhq_cat_009760
afhq_dog_001495,4,afhq_cat_014393
afhq_dog_001495,5,afhq_cat_014479
afhq_dog_001495,6,afhq_cat_015975
afhq_dog_001495,7,afhq_cat_011457
afhq_dog_001495,8,afhq_cat_012551
afhq_dog_001495,9,afhq_cat_015647
afhq_dog_001495,10,afhq_cat_013286
afhq_dog_001495,11,afhq_cat_013697
afhq_dog_001495,12,afhq_cat_013232
afhq_dog_001495,13,afhq_cat_011182
afhq_dog_001495,14,afhq_cat_013174
afhq_dog_001495,15,afhq_cat_013242
afhq_dog_015014,1,afhq_cat_010686
afhq_dog_015014,2,afhq_cat_014578
afhq_dog_015014,3,afhq_cat_013214
afhq_dog_015014,4,afhq_cat_011597
afhq_dog_015014,5,afhq_cat_009618
afhq_dog_015014,6,afhq_cat_012149
afhq_dog_015014,7,afhq_cat_010050
afhq_dog_015014,8,afhq_cat_012598
afhq_dog_015014,9,afhq_cat_011798
afhq_dog_015014,10,afhq_cat_009669
afhq_dog_015014,11,afhq_cat_012522
afhq_dog_015014,12,afhq_cat_014500
afhq_dog_015014,13,afhq_cat_011356
afhq_dog_015014,14,afhq_cat_010820
afhq_dog_015014,15,afhq_cat_010793
afhq_dog_004103,1,afhq_cat_013328
afhq_dog_004103,2,afhq_cat_014514
afhq_dog_004103,3,afhq_cat_011563
afhq_dog_004103,4,afhq_cat_012639
afhq_dog_004103,5,afhq_cat_010017
afhq_dog_004103,6,afhq_cat_011196
afhq_dog_004103,7,afhq_cat_015982
afhq_dog_004103,8,afhq_cat_011066
afhq_dog_004103,9,afhq_cat_012782
afhq_dog_004103,10,afhq_cat_010136
afhq_dog_004103,11,afhq_cat_012835
afhq_dog_004103,12,afhq_cat_010112
afhq_dog_004103,13,afhq_cat_013932
afhq_dog_004103,14,afhq_cat_011798
afhq_dog_004103,15,afhq_cat_012091
afhq_dog_000635,1,afhq_cat_014514
afhq_dog_000635,2,afhq_cat_012639
afhq_dog_000635,3,afhq_cat_011196
afhq_dog_000635,4,afhq_cat_010017
afhq_dog_000635,5,afhq_cat_014564
afhq_dog_000635,6,afhq_cat_012835
afhq_dog_000635,7,afhq_cat_010136
afhq_dog_000635,8,afhq_cat_011798
afhq_dog_000635,9,afhq_cat_013932
afhq_dog_000635,10,afhq_cat_009629
afhq_dog_000635,11,afhq_cat_015982
afhq_dog_000635,12,afhq_cat_011640
afhq_dog_000635,13,afhq_cat_010793
afhq_dog_000635,14,afhq_cat_011191
afhq_dog_000635,15,afhq_cat_015827
afhq_dog_003557,1,afhq_cat_010099
afhq_dog_003557,2,afhq_cat_010107
afhq_dog_003557,3,afhq_cat_013793
afhq_dog_003557,4,afhq_cat_013214
afhq_dog_003557,5,afhq_cat_014094
afhq_dog_003557,6,afhq_cat_010686
afhq_dog_003557,7,afhq_cat_010390
afhq_dog_003557,8,afhq_cat_010210
afhq_dog_003557,9,afhq_cat_012772
afhq_dog_003557,10,afhq_cat_012522
afhq_dog_003557,11,afhq_cat_012786
afhq_dog_003557,12,afhq_cat_015801
afhq_dog_003557,13,afhq_cat_009669
afhq_dog_003557,14,afhq_cat_013450
afhq_dog_003557,15,afhq_cat_014578
afhq_dog_001375,1,afhq_cat_010313
afhq_dog_001375,2,afhq_cat_012072
afhq_dog_001375,3,afhq_cat_012786
afhq_dog_001375,4,afhq_cat_012682
afhq_dog_001375,5,afhq_cat_009669
afhq_dog_001375,6,afhq_cat_011356
afhq_dog_001375,7,afhq_cat_013614
afhq_dog_001375,8,afhq_cat_013090
afhq_dog_001375,9,afhq_cat_012989
afhq_dog_001375,10,afhq_cat_010067
afhq_dog_001375,11,afhq_cat_012598
afhq_dog_001375,12,afhq_cat_012513
afhq_dog_001375,13,afhq_cat_010793
afhq_dog_001375,14,afhq_cat_009706
afhq_dog_001375,15,afhq_cat_012149
afhq_dog_002459,1,afhq_cat_011549
afhq_dog_002459,2,afhq_cat_011067
afhq_dog_002459,3,afhq_cat_010323
afhq_dog_002459,4,afhq_cat_014500
afhq_dog_002459,5,afhq_cat_015733
afhq_dog_002459,6,afhq_cat_015813
afhq_dog_002459,7,afhq_cat_010044
afhq_dog_002459,8,afhq_cat_013286
afhq_dog_002459,9,afhq_cat_013168
afhq_dog_002459,10,afhq_cat_013451
afhq_dog_002459,11,afhq_cat_013242
afhq_dog_002459,12,afhq_cat_012786
afhq_dog_002459,13,afhq_cat_012044
afhq_dog_002459,14,afhq_cat_012551
afhq_dog_002459,15,afhq_cat_011460
afhq_dog_003830,1,afhq_cat_011902
afhq_dog_003830,2,afhq_cat_012639
afhq_dog_003830,3,afhq_cat_010112
afhq_dog_003830,4,afhq_cat_014285
afhq_dog_003830,5,afhq_cat_012539
afhq_dog_003830,6,afhq_cat_016010
afhq_dog_003830,7,afhq_cat_013714
afhq_dog_003830,8,afhq_cat_012720
afhq_dog_003830,9,afhq_cat_010136
afhq_dog_003830,10,afhq_cat_014365
afhq_dog_003830,11,afhq_cat_011992
afhq_dog_003830,12,afhq_cat_011174
afhq_dog_003830,13,afhq_cat_013932
afhq_dog_003830,14,afhq_cat_011066
afhq_dog_003830,15,afhq_cat_012494
afhq_dog_003418,1,afhq_cat_013174
afhq_dog_003418,2,afhq_cat_010210
afhq_dog_003418,3,afhq_cat_015634
afhq_dog_003418,4,afhq_cat_011399
afhq_dog_003418,5,afhq_cat_012990
afhq_dog_003418,6,afhq_cat_015968
afhq_dog_003418,7,afhq_cat_010106
afhq_dog_003418,8,afhq_cat_011932
afhq_dog_003418,9,afhq_cat_014383
afhq_dog_003418,10,afhq_cat_010038
afhq_dog_003418,11,afhq_cat_010238
afhq_dog_003418,12,afhq_cat_011413
afhq_dog_003418,13,afhq_cat_012639
afhq_dog_003418,14,afhq_cat_013221
afhq_dog_003418,15,afhq_cat_016052
afhq_dog_000612,1,afhq_cat_010210
afhq_dog_000612,2,afhq_cat_012198
afhq_dog_000612,3,afhq_cat_013740
afhq_dog_000612,4,afhq_cat_013697
afhq_dog_000612,5,afhq_cat_013235
afhq_dog_000612,6,afhq_cat_012091
afhq_dog_000612,7,afhq_cat_013101
afhq_dog_000612,8,afhq_cat_012996
afhq_dog_000612,9,afhq_cat_012460
afhq_dog_000612,10,afhq_cat_013467
afhq_dog_000612,11,afhq_cat_015964
afhq_dog_000612,12,afhq_cat_012821
afhq_dog_000612,13,afhq_cat_010793
afhq_dog_000612,14,afhq_cat_014078
afhq_dog_000612,15,afhq_cat_012307
afhq_dog_003268,1,afhq_cat_010416
afhq_dog_003268,2,afhq_cat_009575
afhq_dog_003268,3,afhq_cat_015827
afhq_dog_003268,4,afhq_cat_014126
afhq_dog_003268,5,afhq_cat_014548
afhq_dog_003268,6,afhq_cat_010323
afhq_dog_003268,7,afhq_cat_010208
afhq_dog_003268,8,afhq_cat_015801
afhq_dog_003268,9,afhq_cat_009710
afhq_dog_003268,10,afhq_cat_010044
afhq_dog_003268,11,afhq_cat_011460
afhq_dog_003268,12,afhq_cat_016000
afhq_dog_003268,13,afhq_cat_011067
afhq_dog_003268,14,afhq_cat_010586
afhq_dog_003268,15,afhq_cat_013770
afhq_dog_001461,1,afhq_cat_011182
afhq_dog_001461,2,afhq_cat_013242
afhq_dog_001461,3,afhq_cat_012551
afhq_dog_001461,4,afhq_cat_010313
afhq_dog_001461,5,afhq_cat_015733
afhq_dog_001461,6,afhq_cat_012072
afhq_dog_001461,7,afhq_cat_012044
afhq_dog_001461,8,afhq_cat_014094
afhq_dog_001461,9,afhq_cat_015871
afhq_dog_001461,10,afhq_cat_012150
afhq_dog_001461,11,afhq_cat_010067
afhq_dog_001461,12,afhq_cat_011640
afhq_dog_001461,13,afhq_cat_009706
afhq_dog_001461,14,afhq_cat_013301
afhq_dog_001461,15,afhq_cat_011501
afhq_dog_003499,1,afhq_cat_013770
afhq_dog_003499,2,afhq_cat_012279
afhq_dog_003499,3,afhq_cat_010208
afhq_dog_003499,4,afhq_cat_013305
afhq_dog_003499,5,afhq_cat_010820
afhq_dog_003499,6,afhq_cat_010011
afhq_dog_003499,7,afhq_cat_012150
afhq_dog_003499,8,afhq_cat_014258
afhq_dog_003499,9,afhq_cat_009931
afhq_dog_003499,10,afhq_cat_012276
afhq_dog_003499,11,afhq_cat_013932
afhq_dog_003499,12,afhq_cat_014211
afhq_dog_003499,13,afhq_cat_012206
afhq_dog_003499,14,afhq_cat_014078
afhq_dog_003499,15,afhq_cat_011640
afhq_dog_002806,1,afhq_cat_012307
afhq_dog_002806,2,afhq_cat_014578
afhq_dog_002806,3,afhq_cat_013697
afhq_dog_002806,4,afhq_cat_012724
afhq_dog_002806,5,afhq_cat_015788
afhq_dog_002806,6,afhq_cat_010099
afhq_dog_002806,7,afhq_cat_013214
afhq_dog_002806,8,afhq_cat_014258
afhq_dog_002806,9,afhq_cat_013491
afhq_dog_002806,10,afhq_cat_011174
afhq_dog_002806,11,afhq_cat_010793
afhq_dog_002806,12,afhq_cat_012720
afhq_dog_002806,13,afhq_cat_011992
afhq_dog_002806,14,afhq_cat_013137
afhq_dog_002806,15,afhq_cat_009669
afhq_dog_000358,1,afhq_cat_010805
afhq_dog_000358,2,afhq_cat_013932
afhq_dog_000358,3,afhq_cat_011191
afhq_dog_000358,4,afhq_cat_012782
afhq_dog_000358,5,afhq_cat_014094
afhq_dog_000358,6,afhq_cat_014365
afhq_dog_000358,7,afhq_cat_013242
afhq_dog_000358,8,afhq_cat_011992
afhq_dog_000358,9,afhq_cat_013740
afhq_dog_000358,10,afhq_cat_012551
afhq_dog_000358,11,afhq_cat_009629
afhq_dog_000358,12,afhq_cat_012091
afhq_dog_000358,13,afhq_cat_012990
afhq_dog_000358,14,afhq_cat_013232
afhq_dog_000358,15,afhq_cat_014479
afhq_dog_003552,1,afhq_cat_009525
afhq_dog_003552,2,afhq_cat_014420
afhq_dog_003552,3,afhq_cat_009773
afhq_dog_003552,4,afhq_cat_012996
afhq_dog_003552,5,afhq_cat_010815
afhq_dog_003552,6,afhq_cat_010210
afhq_dog_003552,7,afhq_cat_015827
afhq_dog_003552,8,afhq_cat_014110
afhq_dog_003552,9,afhq_cat_011311
afhq_dog_003552,10,afhq_cat_012941
afhq_dog_003552,11,afhq_cat_010106
afhq_dog_003552,12,afhq_cat_010335
afhq_dog_003552,13,afhq_cat_011174
afhq_dog_003552,14,afhq_cat_010793
afhq_dog_003552,15,afhq_cat_012662
afhq_dog_002827,1,afhq_cat_012806
afhq_dog_002827,2,afhq_cat_010897
afhq_dog_002827,3,afhq_cat_016015
afhq_dog_002827,4,afhq_cat_010238
afhq_dog_002827,5,afhq_cat_010376
afhq_dog_002827,6,afhq_cat_013866
afhq_dog_002827,7,afhq_cat_013159
afhq_dog_002827,8,afhq_cat_009884
afhq_dog_002827,9,afhq_cat_009618
afhq_dog_002827,10,afhq_cat_013967
afhq_dog_002827,11,afhq_cat_013935
afhq_dog_002827,12,afhq_cat_010130
afhq_dog_002827,13,afhq_cat_010958
afhq_dog_002827,14,afhq_cat_010289
afhq_dog_002827,15,afhq_cat_012682
afhq_dog_000440,1,afhq_cat_010208
afhq_dog_000440,2,afhq_cat_012279
afhq_dog_000440,3,afhq_cat_014078
afhq_dog_000440,4,afhq_cat_013122
afhq_dog_000440,5,afhq_cat_013318
afhq_dog_000440,6,afhq_cat_010289
afhq_dog_000440,7,afhq_cat_013161
afhq_dog_000440,8,afhq_cat_013451
afhq_dog_000440,9,afhq_cat_011399
afhq_dog_000440,10,afhq_cat_010390
afhq_dog_000440,11,afhq_cat_010376
afhq_dog_000440,12,afhq_cat_014211
afhq_dog_000440,13,afhq_cat_012782
afhq_dog_000440,14,afhq_cat_010958
afhq_dog_000440,15,afhq_cat_015773
afhq_dog_014910,1,afhq_cat_014213
afhq_dog_014910,2,afhq_cat_011066
afhq_dog_014910,3,afhq_cat_009942
afhq_dog_014910,4,afhq_cat_011218
afhq_dog_014910,5,afhq_cat_012898
afhq_dog_014910,6,afhq_cat_011460
afhq_dog_014910,7,afhq_cat_014094
afhq_dog_014910,8,afhq_cat_010376
afhq_dog_014910,9,afhq_cat_012091
afhq_dog_014910,10,afhq_cat_016015
afhq_dog_014910,11,afhq_cat_016000
afhq_dog_014910,12,afhq_cat_011545
afhq_dog_014910,13,afhq_cat_011399
afhq_dog_014910,14,afhq_cat_009880
afhq_dog_014910,15,afhq_cat_013232
afhq_dog_002372,1,afhq_cat_012513
afhq_dog_002372,2,afhq_cat_012149
afhq_dog_002372,3,afhq_cat_010106
afhq_dog_002372,4,afhq_cat_011967
afhq_dog_002372,5,afhq_cat_013908
afhq_dog_002372,6,afhq_cat_010323
afhq_dog_002372,7,afhq_cat_014258
afhq_dog_002372,8,afhq_cat_014110
afhq_dog_002372,9,afhq_cat_011932
afhq_dog_002372,10,afhq_cat_013697
afhq_dog_002372,11,afhq_cat_013101
afhq_dog_002372,12,afhq_cat_009525
afhq_dog_002372,13,afhq_cat_013450
afhq_dog_002372,14,afhq_cat_012460
afhq_dog_002372,15,afhq_cat_015851
afhq_dog_001644,1,afhq_cat_015773
afhq_dog_001644,2,afhq_cat_014110
afhq_dog_001644,3,afhq_cat_011545
afhq_dog_001644,4,afhq_cat_011932
afhq_dog_001644,5,afhq_cat_013122
afhq_dog_001644,6,afhq_cat_013159
afhq_dog_001644,7,afhq_cat_016052
afhq_dog_001644,8,afhq_cat_010550
afhq_dog_001644,9,afhq_cat_011593
afhq_dog_001644,10,afhq_cat_010106
afhq_dog_001644,11,afhq_cat_015964
afhq_dog_001644,12,afhq_cat_012639
afhq_dog_001644,13,afhq_cat_013328
afhq_dog_001644,14,afhq_cat_010044
afhq_dog_001644,15,afhq_cat_013908
afhq_dog_001277,1,afhq_cat_010911
afhq_dog_001277,2,afhq_cat_015964
afhq_dog_001277,3,afhq_cat_009575
afhq_dog_001277,4,afhq_cat_015801
afhq_dog_001277,5,afhq_cat_013176
afhq_dog_001277,6,afhq_cat_014548
afhq_dog_001277,7,afhq_cat_012276
afhq_dog_001277,8,afhq_cat_013159
afhq_dog_001277,9,afhq_cat_011460
afhq_dog_001277,10,afhq_cat_012279
afhq_dog_001277,11,afhq_cat_010323
afhq_dog_001277,12,afhq_cat_010335
afhq_dog_001277,13,afhq_cat_010208
afhq_dog_001277,14,afhq_cat_012682
afhq_dog_001277,15,afhq_cat_014213
afhq_dog_002291,1,afhq_cat_015788
afhq_dog_002291,2,afhq_cat_010815
afhq_dog_002291,3,afhq_cat_015733
afhq_dog_002291,4,afhq_cat_013866
afhq_dog_002291,5,afhq_cat_012598
afhq_dog_002291,6,afhq_cat_014420
afhq_dog_002291,7,afhq_cat_011356
afhq_dog_002291,8,afhq_cat_014479
afhq_dog_002291,9,afhq_cat_013932
afhq_dog_002291,10,afhq_cat_011563
afhq_dog_002291,11,afhq_cat_015886
afhq_dog_002291,12,afhq_cat_013967
afhq_dog_002291,13,afhq_cat_012236
afhq_dog_002291,14,afhq_cat_012150
afhq_dog_002291,15,afhq_cat_013214
afhq_dog_003794,1,afhq_cat_014080
afhq_dog_003794,2,afhq_cat_015876
afhq_dog_003794,3,afhq_cat_012835
afhq_dog_003794,4,afhq_cat_013214
afhq_dog_003794,5,afhq_cat_010686
afhq_dog_003794,6,afhq_cat_011902
afhq_dog_003794,7,afhq_cat_011356
afhq_dog_003794,8,afhq_cat_012149
afhq_dog_003794,9,afhq_cat_014578
afhq_dog_003794,10,afhq_cat_009525
afhq_dog_003794,11,afhq_cat_010420
afhq_dog_003794,12,afhq_cat_011798
afhq_dog_003794,13,afhq_cat_012150
afhq_dog_003794,14,afhq_cat_010744
afhq_dog_003794,15,afhq_cat_014383
afhq_dog_001236,1,afhq_cat_012989
afhq_dog_001236,2,afhq_cat_011639
afhq_dog_001236,3,afhq_cat_013866
afhq_dog_001236,4,afhq_cat_013829
afhq_dog_001236,5,afhq_cat_012574
afhq_dog_001236,6,afhq_cat_013168
afhq_dog_001236,7,afhq_cat_010067
afhq_dog_001236,8,afhq_cat_009942
afhq_dog_001236,9,afhq_cat_011460
afhq_dog_001236,10,afhq_cat_010815
afhq_dog_001236,11,afhq_cat_013451
afhq_dog_001236,12,afhq_cat_013770
afhq_dog_001236,13,afhq_cat_013101
afhq_dog_001236,14,afhq_cat_012044
afhq_dog_001236,15,afhq_cat_013967
afhq_dog_002449,1,afhq_cat_010631
afhq_dog_002449,2,afhq_cat_016052
afhq_dog_002449,3,afhq_cat_010130
afhq_dog_002449,4,afhq_cat_014544
afhq_dog_002449,5,afhq_cat_015964
afhq_dog_002449,6,afhq_cat_013176
afhq_dog_002449,7,afhq_cat_010376
afhq_dog_002449,8,afhq_cat_010044
afhq_dog_002449,9,afhq_cat_015634
afhq_dog_002449,10,afhq_cat_014213
afhq_dog_002449,11,afhq_cat_010958
afhq_dog_002449,12,afhq_cat_010586
afhq_dog_002449,13,afhq_cat_010238
afhq_dog_002449,14,afhq_cat_010323
afhq_dog_002449,15,afhq_cat_009618
afhq_dog_003002,1,afhq_cat_014365
afhq_dog_003002,2,afhq_cat_011902
afhq_dog_003002,3,afhq_cat_016052
afhq_dog_003002,4,afhq_cat_012091
afhq_dog_003002,5,afhq_cat_012539
